dataset_idx,example_idx,text,possible_scores,score
9,428,"The married English teacher and Burnley FC season ticket holder added: ""People have been told times are getting better but that is not what it seems if you have lost your job or are suffering welfare cuts.""","[2, 1, 0]",0
9,7,"Ministers said the new formula was needed to tackle uneven levels of funding across England, with the best funded areas getting more than £6,300 per pupil per year, while the worst-funded averaging £4,200.","[2, 1, 0]",0
9,496,"22 November 2015 Last updated at 14:58 GMT
Yusf Pirot said he wanted to show people that ""not all Muslims are terrorists"".
Another video of a blindfolded Muslim man asking for hugs in the aftermath of the Paris attacks has also gone viral.","[2, 1, 0]",2
9,47,"Cobham - familiar to Chelsea footballers and their WAGS - has average prices of £1.043m.
And anyone wanting to buy in Beaconsfield can expect to pay £1.003m.","[2, 1, 0]",0
9,474,"Another attack in Edinburgh included an attempt to cut off a victim's finger.
Passing sentence, judge Lord Kingarth said: ""You showed yourself capable of taking sadistic pleasure in the infliction of pain and the inspiration of real terror over long periods. You pose a substantial danger to the public.""","[2, 1, 0]",1
9,385,Hawaii's remoteness from the mainland makes it hard to get emergency supplies to the state. Stores have had to quickly restock bottled water and other supplies.,"[2, 1, 0]",1
9,434,"The casualties occurred before the ""medevac"" helicopter was called in.
Some reports said the helicopter, believed to be a UH-60 Black Hawk, had also come under fire.","[2, 1, 0]",1
9,121,"The council, on which he represents Taverham South ward, welcomed the news.
""We are very pleased that this issue has been resolved and Councillor Clancy can now put this difficult period behind him,"" said a spokeswoman.","[2, 1, 0]",0
9,85,"""That's our law so why would you accept that gender?"" he said.
""Wherever God placed you, just remain there. Do not mix it upâ€¦ You erase the great divide between a woman and a man,"" he added.","[2, 1, 0]",0
9,208,"Told by her teacher to stop studying and get a job, Marieme plays truant with her new group of friends and becomes a gang fighter. Soon, footage of her beating up other girls is filmed and put on to social media.","[2, 1, 0]",2
9,248,"But he lost the use of his legs in an accident during a live show in 2013.
He said equipment for people with disabilities could prove expensive so the money would be put to good use.","[2, 1, 0]",1
9,246,"Codenamed Operation Chastise, eight of the 19 planes were lost, 53 men died and three were captured.
Despite Mr Johnson describing it as a ""thrilling experience"", he said he was ""disgusted"" Bomber Command had never been given its own campaign medal.","[2, 1, 0]",0
9,109,"Anyone with specific concerns about a child is asked to call Hertfordshire County Council on 0300 123 4043.
A statement from the LL Camps team was posted its Facebook page on Thursday. It said the camp had closed with ""immediate effect"" and it ""cannot disclose any further information"".","[2, 1, 0]",0
9,442,"He then won five of the six frames in Monday's opening session to drag his rival into unfamiliar territory, O'Sullivan having never before trailed heading into the final session of a Crucible final.","[2, 1, 0]",0
9,205,"Mr Gallagher had reported a fire at his home about half a mile away in Blind Lane, minutes before police were called to the farmhouse on Sudburys Farm Road on 30 July.","[2, 1, 0]",1
9,462,"Dalton Tyler, who said he was a friend of Mr Roof, told ABC News the suspect had spoken in support of racial segregation and had said ""he wanted to start a civil war"".","[2, 1, 0]",0
9,30,"His co-owner, Manish Chandani, told AFP news agency they had never intended to glorify Hitler.
""I was not aware of Hitler being responsible for the killings of six million people before the shop's inauguration. This time I will choose a non-controversial name.""","[2, 1, 0]",0
9,84,"""We will not rush him and we will make sure he is fine before he comes back.""
Bradstock said she hoped to see the 10-year-old race at the Punchestown Gold Cup in Ireland on 26 April but could not guarantee he would make the Bowl Chase at Aintree on 6 April.","[2, 1, 0]",0
9,194,"Please click on this page for the latest listings.
Fixtures and start times are subject to change. The BBC is not responsible for any changes that may be made.","[2, 1, 0]",0
9,1,"""His absence, however, does give opportunities to other players who are desperate to play in the first XI.
""In the past we have coped well without an overseas player and I expect us to do so now.""","[2, 1, 0]",0
9,199,"Smoke was seen rising above the scene of the attack in the north of the city.
Reports suggested the bombers' vehicle was stopped outside the facility by guards.","[2, 1, 0]",1
9,135,"""We will do whatever we can to support the authorities investigating her disappearance and searching for her, as well as providing support to her colleagues, who are anxious for her wellbeing.""","[2, 1, 0]",0
9,401,"Det Supt Dave McLaren said further information about the incident would be released in due course.
""At this time the investigation is in its very early stages,"" he said.","[2, 1, 0]",0
9,232,"""Every driver owes it to themselves, their passengers and other road users to make sure they are fit to get behind the wheel, and that includes not being too tired.","[2, 1, 0]",1
9,146,"However, a recent survey of the UK construction sector suggested that activity had picked up again in January.
And Howard Archer, an economist at IHS Global Insight, noted that while housebuilding had dipped in the final quarter of 2014, it was still up 18.7% from a year earlier.","[2, 1, 0]",0
9,216,"But the headlines belonged to 21-year-old Phillips, who doubled his career tally for Leeds during the first half to put the visitors in control.
New Zealand forward Wood, who scored 30 goals last season as Leeds narrowly missed out on the play-offs, also opened his account with a clinical header in off the underside of the bar.","[2, 1, 0]",0
9,356,But some experts see real opportunities for Russia either way: if the Greek marriage to the EU were to end in a messy divorce or if Greece stays in but continues to hedge its bets through friendship with Moscow.,"[2, 1, 0]",0
9,490,"The National Weather Service is predicting that the chance of thunderstorms will continue in the region throughout the week, with temperatures expected to reach 32C (92F).","[2, 1, 0]",0
9,374,The Chinese push for renewable energy is the largest the world has ever seen. And look at the global figure for solar panels installed last year - it was half a million every day.,"[2, 1, 0]",0
9,284,"In a statement, the Polish foreign ministry said: ""We share the pain of the family and the loved ones of the victims and express our most sincere condolences.","[2, 1, 0]",0
9,338,"""Then when it came to matching up musical ideas that I'd had with likely topics for the album, and having watched the footage of Gagarin's reception on returning to Earth, it seemed to make sense to me in quite an attractively odd and incongruous way.","[2, 1, 0]",1
9,367,"Afterwards, Ferris got out of the car and spoke to Mrs Carson who was lying on the pavement.
What he said was not heard, but a bystander then saw him put his hands to his head and shout before running from the scene.","[2, 1, 0]",2
9,249,"He was taken to a vet to warm up.
The gull was then taken to a nearby wildlife centre for further care before he will be released into the wild.
Firefighters used a rescue sled, which is like an inflatable raft, to reach the gull.","[2, 1, 0]",2
9,79,"""This is a tough day. I love this game and I love this team and today I am saying goodbye to both,"" Rodriguez said.
""This is also a proud day. I was 18 when I broke into the big leagues and I never thought I would play for 22 years.","[2, 1, 0]",0
9,97,"""Familiar, yet better than ever, Windows 10 brings back the Start menu you know and love.""
He also highlighted new additions, including:
Many company watchers had not expected the launch of the product to happen until later in the year.","[2, 1, 0]",0
9,151,"Some shareholders are keen for Premier to seek a higher offer.
David Cumming, head of equities at Standard Life Investments, the fund arm of insurer Standard Life, which controls 7% of Premier, said: ""Although we believe the 60p  bid indicated by McCormick is too low, we remain open to a bid at a higher level.","[2, 1, 0]",0
9,111,"Boston-born Atkin, who initially competed for the US before switching to Great Britain aged 15, was making her 15th appearance at a World Cup event.
Atkin will be competing at the Freestyle World Championships in Sierra Nevada, Spain (9-19 March). The event will be live on the BBC Sport website, app, connected TV and red button.","[2, 1, 0]",0
9,495,"Wurz added that it ""could almost be seen as 'business first and safety second'"".
Four-time champion Sebastian Vettel, a director of the GPDA, said: ""I haven't read exactly what the reasoning was. It still remains positive that from 2018 onwards it is going to be on the car.""","[2, 1, 0]",0
9,29,"He had match figures of 0-104 as England won by nine wickets to take a 2-0 lead in the three-Test series.
The final match at Lord's starts on 9 June.","[2, 1, 0]",0
9,296,"Attempt blocked. Andrés Iniesta (Spain) right footed shot from outside the box is blocked.
Leonardo Bonucci (Italy) is shown the yellow card for a bad foul.","[2, 1, 0]",2
9,376,"He began buying property in Las Vegas in 1962 after selling his charter airline, which he later re-purchased.
""When you're a self-made man you start very early in life,"" he once told the Las Vegas Review-Journal. ""You get a drive that's a little different, maybe a little stronger, than somebody who inherited.""","[2, 1, 0]",0
9,277,"""The court was informed that all the parties in the suit had come to an amicable settlement,"" Gary Edward Chong, a lawyer for the family, told the AFP news agency on Tuesday.","[2, 1, 0]",0
9,31,"The militants took the town by surprise when they launched their attack on Thursday, five months after IS was removed by Kurdish fighters backed by US-led coalition strikes.","[2, 1, 0]",0
9,382,"The Outlet was opened in 2007 at a cost of £70m but struggled to fill all its units.
There are plans to switch part of its use from retail to leisure with a cinema and restaurants.","[2, 1, 0]",2
9,160,"When it comes to National Insurance numbers, on the other hand, there is no minimum stay in the UK. Everyone who wants to work in the UK must have a National Insurance number, even if they're only working in the country for a few weeks.","[2, 1, 0]",0
9,25,"Shaw, 30, will combine his playing duties with helping boss Jon McCarthy.
Chester have also made an offer to coach Chris Iwelumo to remain.
The club are hopeful that the 38-year-old much-travelled Scot will continue to combine his coaching role with his media work.","[2, 1, 0]",0
9,299,"The IOC is exploring ""legal options"" before deciding whether to implement ""a collective ban"" on all Russian competitors for the global showpiece, which starts on 5 August.","[2, 1, 0]",0
9,244,Police have confirmed there were no explosives in the package and are now investigating.,"[2, 1, 0]",1
9,257,"The Dutch Safety Board says its preliminary report was based on the contents of the flight and cockpit data recorders, other communication with the plane, as well as forensic examination of the wreckage where possible.","[2, 1, 0]",1
10,135,"ok price older hotel somewhat run, check quick, room king bed small, a/c noisy, good breakfast dining area grungy looking.hotel plus convenient space needle.their transport safeco field small shuttle bus told handle 14 passengers, realizing not hold crowd waiting hotel cab saw shuttle 35 minute wait, slow trip game rush hour n't shuttle make trips forth,  ","[2, 1, 0]",1
10,40,"delightful stay stayed park hotel amsterdam 12th 15th january 2008 hotel remodernised staff extremely pleasant helpful stay better.a delightful days spent lovely city.david pat bishop stockport cheshire uk,  ","[2, 1, 0]",1
10,14,"perfect location 13-year-old nephew stayed hotel globus nights week june, rooms reviewers stated small, nonetheless quite happy globus florence home days, block mercato centrale fascinating fun shopping street vendors, staff members terrific helping tickets train schedules dinner recommendations, fact restaurants suggested highlights trip, room clean comfortable stay,  ","[2, 1, 0]",1
10,130,"excellent hotel miramar busy hotel based middle kowloon opposite good shopping center close restaurantsand shops busy kowloon, stay recommend newly refurbished execuitve rooms.the staff hotel good food served average, great hotel reasonable price continue stay hong kong,  ","[2, 1, 0]",2
10,20,"great place husband couple stayed breezes punta cana march, know late just opinion, none knew expect arrived wow, airport great checking hotel not problem, awe hotel, ca n't believe negative opinions place gets, guess sees things differently, want place bad make way little mind, guess goes saying treat people respect treated respect, wonderful time enjoyed stay hotel not accomodating planning returning punta cana staying breezes,  ","[2, 1, 0]",0
10,47,"ok tried cheap half decent hotel singapore knows impossible task, not smitten reviews did n't want spend fortune hotel beginning travels chose sea hotel, room quite depressing smelled damp smoke, location great no traffic noise pedestrenised area, stay, probably not, tight budget ok choice,  ","[2, 1, 0]",1
10,17,"light light shaddow, reception horrably slow unefficient, rooms standart different quality, facilities not outstanding, long ways walk b. good breakfast, aircon room not strong got 26 degree c,  ","[2, 1, 0]",0
10,152,"drab dreary smelled mildew rooms drab dreary constantly smelled mildew, location ok central district better place stay, definetly not stay nor recommend staying, money experience better,  ","[2, 1, 0]",0
10,193,"good hotel stayed hotel night year thought great, decor chic loved bowler hats bellboys wore.the rooms nice clean roomie comfortable, stayed colleagues rooms nice clean, overall no complaints reasonably priced nyc,  ","[2, 1, 0]",1
10,172,"excellent choice quadroom 1 king 2 double beds floor pleased size cleanliness atmosphere room contained small safe, room faced accademia 1 block hotel duomo, breakfast nice staff friendly helpful.hotel blocks outside city tourist center enjoyed quieter nice neighborhood, walked roller suitcases hotel train station florence sidewalks narrow makes chore normal consider taxi heavy bags, walked attractions hotel stay,  ","[2, 1, 0]",2
10,60,"royal treatment guests, trip caribbean n't amaising, hotel treat guests fantasticly, recomend crown club good price lts free food drinks, choose not stay crown club amaising time participate water activity free long not scuba diving invloves motor, hotel simply delightful amaising,  ","[2, 1, 0]",0
10,103,"lesson learned air conditioners dont 78 degrees mildew smell seedy-nasty staff low class clientle, scene no problems, evidently used not time stay marriott,  ","[2, 1, 0]",0
10,30,"little gem husband just returned 3 nights hotel, tram ride outside berlin city centre price great little hotel.the staff young incredibly helpful knowledgable transport, rooms small clean warm, bar tiny not pricey, restaurant underused small menu food tasty cooked, tram berlin city stops just outside hotel takes 10-15 mins run frequently time, recommend travellers getting travel pass airport excellent airport express train city, great trip,  ","[2, 1, 0]",1
10,145,"gem hotel fabulous location just returned paris 3 night sidetrip amsterdam, best trip hotel new amsterdam staff.we arrived wet cold immediately sat offered choice hot drink machine, not asked congenial welcome.our room 311 floor looked directly canal herengracht, beautiful quiet street amsterdam minute stroll, yes rooms tiny little need beds comfy, cleanliness warmth congeniality location free breakfast 24 hour drinks machine ensure return amsterdam make beeline new amsterdam,  ","[2, 1, 0]",2
10,63,"basic good hotel fair distance city centre close hyde park, hotel provides basic service, breakfast meal served guests encouraged eat order take-away directory provided room various restaurants, room microwave kitchen area laundry rooms available various floors, self-serve hotel, general hotel clean rooms cleaned daily,  ","[2, 1, 0]",1
10,148,"superb location smallish rooms ca n't ask misses stars room/floor felt smoky, understand asked not smoke bed does n't mean ca n't smoke try ask n/s floor.that apart location not faulted, 5 mins walk west exit shinjuku just road kabuchiko.rooms compact hard work getting 2 suitcases clean comfortable, good choice tokyo,  ","[2, 1, 0]",0
10,192,"decent uninspired five-star hotel good things large room comfortably furnished modern, general ambience impressive five-star establishment, service professional, executive lounge excellent including free breakfast evening drinks hors-d`oeuvres, good choice restaurants pretty expensive location, handy pleasant ebisu garden palace area shops restaurants easy minute walk mainly moving walkways ebisu station, not actually main areas visitors tokyo want see.very frustrating no swimming pool,  ","[2, 1, 0]",1
10,10,"brilliant, just 3 nights st christpohe loved, 3rd trip paris hotel location best far, close place monge metro market shops, walk saint germaine pantheon, staff really friendly helpful, room ok size paris little dated clean good bathroom, concern rooms little hot provide fan, nice weather not hot not sure enjoyed stay 25 degrees, apart great hotel struggle better value paris,  ","[2, 1, 0]",0
10,158,"excellant hotel partner stayed hotel week booked hotel expedia didnt know location hadnt hong kong arrived hotel excellant built 2004 lobby mable doormen really attentive choose deluxe room standard high hotel right road happy valley race course taxis cheap hong kong getting easy place felt safe definately recommend hotel,  ","[2, 1, 0]",0
10,195,"rest relaxation n't golf enjoy beach pool day like, swim suit day dressy casual evening, food wonderful people friendly, poor country dollars service warms heart belief, wonderful time,  ","[2, 1, 0]",1
10,107,"lovely hotel dodgy area nice hotel helpful staff clean rooms.was pickpocketed right outside hotel organised gang, police not interested just watch, care rambla approaches ready defend way money,  ","[2, 1, 0]",1
10,168,"fun w mexico city stayed w mexico city business, nice contrast stuffy work life lead, rooms intense contrast color red innovative twist hammock shower, thought property showing wear bar restaurants lovely massage spa excellent, close professional district fun alive,  ","[2, 1, 0]",1
10,149,"great, friends wonderful stay hotel fusion, hotel new nicely remodeled, people worked helpful friendly, stayed rm 405. 4th floor city noise pretty loud, surprisingly warm weekend windows open, n't think noise bad windows closed, highly recommendthis hotel, thanks,  ","[2, 1, 0]",0
10,144,"beautiful florence hotel berchielli excellent hotel wonderful location just yards ponte vecchio reasonably quiet spot, room 207 no balcony overlooked tiny piazza small chapel, room clean good size lovely bathroom, breakfast continental good selection meats cheeses cereals fruit, staff professional helpful, terrace garden 4th floor worth finding late afternoon tea rest while.would definitely stay particularly location high standards service,  ","[2, 1, 0]",1
10,133,"good experience having booked minute escape university tower hotel review proved excellent minute find.central clean rooms good views albeit rooms exec levels n't exactly spacious.try book executive rooms possible good choice breakfast hors d'oeuvres day makes overall package palatable.restaurant little pricey good food staying night skip try benihana just road hotel great food atmosphere,  ","[2, 1, 0]",0
10,80,"beautiful hotel river view hotel wife accross river, building farthest right,  ","[2, 1, 0]",2
10,66,"worst experience hotel not stay hotelstaff unhelpfulrooms dirty dodgy wireingbathroom dirty mould bath cracked toilet plus mirror mould itrestaurant waiters rude arrogant slamming plates downi meal hotel spent night toilet haveing diahoreah tablets stop vomitinghad booked paid wanted credit card details security, checked morning taken 2 nights tried contact hotel money did not understand money credit card companyi thought pics reviews hotel good worst experience not let hamster stay,  ","[2, 1, 0]",2
10,52,"austin powers decor familiar, hotel seattlewhere sheets 3 different colors hair.but okbecause clean second day.the bathroom friend cringe.she asked brought flip flops sanitizer spray.the dirty shag carpet did n't stop wall.it crawled inches.i star saw shining worse,  ","[2, 1, 0]",1
10,171,"not bad booked hotel web, decided read reviews night went break, horrified read did gone amsterdam 6 years thought booked bit expensive better facilities used i.e, roomservice ensuite.the reviews negative, decided not bother just make minds oursleves, glad did say stay great rooms adequate shower powerful clean lots hot water, room service good, no-one bothered good away quiet break, rated average hotel price not near bad reviews,  ","[2, 1, 0]",0
10,174,"loved avenida palace great weekend wife avenida palace staff helpful dont think better hotel,  ","[2, 1, 0]",0
10,61,"nice stay nice hotel considering collection old houses charm, hotel canal trendy area amsterdam, service excellent beds comfortable, room loft, main floor double bed loft single beds, staircase loft steep difficult navigate, tourist attractions walking distance, overall recommend staying hotel,  ","[2, 1, 0]",2
10,67,"nice hotel booked standard room palace disappointed walked lobby long line people waiting check, suddenly staff appeared started checking people tower lobby, upgraded large room tower, room beautiful large, tower section feel small hotel, service good entire trip, not know happy room booked, not wanted pay 450 room got normal rate 300 night enjoyed, enjoyed location walked,  ","[2, 1, 0]",0
10,101,"not return web site hotel mis-leading.we asked ground floor issues stairs, assured ground floor steps, bad, bad, narrow steps narrow steps, impossiable handicap steps hand rail managed, staff kids close 11pm open 9am, room small smelled needed cleaned, bed pillow good sheets clean room warm, bathroom not nice needed cleaned, saw breakfest food cereal coffee fee.we disappointed 3rd class hotel gays, looking decent gay hotel not, try tfor senior couple,  ","[2, 1, 0]",1
10,33,"great hotel times great, book hotel transfer airport water magazines car, amazed time stayed hotel doorman open car door greeted immediatly seen rooms modern comfortable, great small treats day cream small cakes fresh fruits, travelling yummi, breakfast die, dinner michelin starred restaurant, definitely looked hotel,  ","[2, 1, 0]",0
10,165,"terribly rude service, second time stayed hotel time months ago rude lady reception checked just rude patronising, not nice welcome, bar man steve extremely rude service worst experienced bar and/or hotel world, not stay time definitely book intercontinental spent time told langham concierge stopped serving dinner drinks evening, intercontinental dream tried change hotels no space,  ","[2, 1, 0]",0
10,76,"happy nice stay hotel, sprang junior suite enormous dutch standards, glass bathroom neat view dam square outstanding, staff really wonderful, let check hours early greatly appreciated, free internet access real boon, unlike poster happy quality room felt clean exactly depicted photos.my caveats really business hotel feel atmosphere prices, second really loud trams people right outside window, nice right middle stopping room packages use bathroom easy, noise considered booking,  ","[2, 1, 0]",2
10,117,"superbe stayed recently 3 night break celebrating birthday wife, moment stepped air conditioned reception following journey gdg airport bus, not fault hotel whatsoever, friendliness assistance warm atmosphere place gave confidence place right start, looked trip advisor information people kindly share having commented, just felt pleased decision stay hotel warranted comment, thankyou phillipe matheau staff keppler.certainly stay,  ","[2, 1, 0]",0
10,170,"good nights sleep beaten track room clean modern, location wise hotel little way action probably 10-15 minutes walk metro station close, stay given value money, berlin amazing definitely recommend walking tour,  ","[2, 1, 0]",0
10,18,"fantastic hotel, husband just returned 4 night stay benjamin just wanted comment lovely hotel, 1 bedroom suite spacious comfortable hotel staff friendly efficient, make use concierge knowledgable restaurant reservations great places, did not use gym spa not comment did experience certainly stay recommending friends visit new york,  ","[2, 1, 0]",0
10,2,"returning just returned staying property business trip, used outstanding service premier hotels hong kong mandarin oriental impressed cream crop, normally stay ritz carlton imminent closing jan 31 opted stay refurbished mandarin, rooms particularly outstanding service attention detail/customer satisfaction reproach, returning hong kong months vacation just canceled reservation seasons re-booked instead mandarin, impressive venue,  ","[2, 1, 0]",0
10,163,"n't convenient visited no time year group friends possible best week life, hotel best location possible right middle bourbon street, clean staff friendly, looking quiet maybe look ideal booked return considering hotel,  ","[2, 1, 0]",0
10,176,"perfectly acceptable paid roughly 30 euros night just cheapest got required good location bed private bathroom perfectly acceptable standard cleanliness.there wasnt cares,  ","[2, 1, 0]",0
10,25,"nice expensive great location short walk main attractions shops, casa fuster beautifully decorated furnished natural tones, room quality better expect major city hotels, nearly 300 euros night bit pricey,  ","[2, 1, 0]",0
10,161,"ok decided stay city function december not having heard decided try amora introductory package cheaper, thought fine stay business location good beds comfortable, no real view nothing particularly interesting service adequate attentive.like reviewer did strange restaurants bars closed particularly room saying great, food manager met excellent welcoming, nothing wrong experience tourist looking romantic weekend think nearby hotels excitement, guess depends looking price comparisons,  ","[2, 1, 0]",0
10,137,"noisy wife booked nights hotel did not enjoy experience, clean friendly noise level resulted no sleep, rooms floor right hand building avoided, recycling trash bins outside windows collected early hours morning, windows did not lock properly provided no barrier outside noises, plus location excellent,  ","[2, 1, 0]",0
10,54,"great location spent 6 nights pool access room, room size bigger rooom normal 3 star hotel, pool access rooms way, breakfast little average, choice dishes changes day, staff friendly tell cheap dvd hire bemo, did not eat resteraunt night nice cheap resteraunt accross road, want nice meal good price try international cafe nearby, fall did pool cool,  ","[2, 1, 0]",1
10,129,"great room service boyfriend spent week clift not fault single thing, staff friendly helpful room service good hardly bothered going eat bed huge comfortable slept, room overlooking street no problems noise, like try different hotels returned san francisco not hesitate staying clift,  ","[2, 1, 0]",0
10,178,"good hotel spent nights stylish hotel, room whilst small equipped high quality fittings furnishings toiletries.the staff attentive public areas hotel comfortable.only complaint bar prices high side.very comfortable hotel no hesitation recommending,  ","[2, 1, 0]",1
10,166,"b ramada inn, stayed nights december impressed ramada inn, good rating room bathroom clean, cable television complimentary breakfast morning, hotel bit way downtown boston courtesy shuttle travels hotel closest t station,  ","[2, 1, 0]",1
10,89,"run over-priced recently stayed days hotel, cheaper hotels saw disappointed standards considering paid, stayed star hotel france week cheaper higher quality, walls room filthy bath problems shower hose, walls paper hotel generally bit clean, quite near harbour la rambla immediate vicinity quite dirty rough noisy, staff fair friendly helpful, ok short stay n't expect,  ","[2, 1, 0]",1
11,35,"This Giant Eagle maybe the worst supermarket I've ever been to. There are thugs hanging out by the entrance and in the parking lot. The interior is dark and dank and has an outdated \""made in the 70s\"" feel. With options like this I don't have a problem taking the extra time to drive to Trader Joe's.","[2, 1, 0]",2
11,125,"Convenient and easier to find items then big box stores, although you do pay for that convenience. Most staff are extremely knowledgeable and helpful, others in dire need of customer service training (mocking and eye rolling at customers is not cool).  Returns can be a hassle including items sold that are defective or missing parts.","[2, 1, 0]",0
11,189,"I'm maybe I'm missing something here because I found the place to be really underwhelming. The service was excellent friendly and fast but the food was . . . eh. I kept getting a 'chemical taste' off of the food and I'm not normally someone who is sensitive to that kind of thing, I got the brisket tacos and they ended up being 1) kind of chemical artificial tasting and 2) watery from the salsa. Not really a good combination. Maybe I chose poorly but I wasn't impressed at all.","[2, 1, 0]",1
11,145,"I do admit the clothes here are not exactly at the quality that I want, but if you do stop by frequently you can spot some really nice items. And the guy who works there is super nice so make sure you get to know him! He can help you a lot.","[2, 1, 0]",1
11,80,"Ewww, the food here is terrible.  Nothing I had tasted good.  It tasted like it had been sitting under the food warmers for hours.  The service is luke warm at best.  Just skip it.  There's so many other places out there for good italian food.","[2, 1, 0]",1
11,224,Solid sake menu and the staff was helpful in deciding which one to go with. Sushi rolls had an interesting spin but nothing out of the ordinary.,"[2, 1, 0]",2
11,278,"Delicious Chinese food!  I had the Trio of shrimp, scallops & chicken and all food was very fresh and wasn't salty like other Chinese restaurants.  The servers were very  polite and this was a wonderful experience and will definitely go back!","[2, 1, 0]",2
11,154,"The food here is over the top excessively greasy. So greasy that it made me sick to my stomach before I was done eating my meal. My husband and I split the chocolate chip pancakes and a ham and cheese omelette with potatoes and toast on the side. Not only was everything in a pool of grease, but it seemed to be margarine...not even real butter. I will never eat here again. I am gagging even thinking about this meal let aloe eating it again.","[2, 1, 0]",2
11,270,"I gave up on Monterrey several yrs ago but was in the neighborhood today. I felt like Mexican for lunch. Clean, great service and the food was very good. One of the best quesadillas I've had. And the Dos Equis draft wasn't bad either!","[2, 1, 0]",0
11,4,"Wast there last Friday. Seats right in front if the stage. The show was good. The headliner, while a bit long, was good. Fantastic service from our waitresses. Will definitely go back.","[2, 1, 0]",1
11,283,"I always come here after playing a round of Par 3 golf next door.  How can you go wrong with hundreds of beers, pretty girls and descent bar food?  You can't!  Cool spot - check it out!","[2, 1, 0]",2
11,153,"Great hotcakes. No so great wait.  The hotcakes are worth trying, but there are other places in Pittsburgh that have much shorter waits that I prefer.","[2, 1, 0]",1
11,53,Spent the weekend and Pittsburgh and started out Friday night at Mad Mex for Happy Hour and some dinner. Happy Hour was a pretty good deal with half price wings and cheap drafts. The wings were good and the beer selection is above average.\n\nFor dinner I had the carnitas enchiladas (i think). It didn't taste bad but I definitely had better Mexican elsewhere even elsewhere in Pittsburgh.,"[2, 1, 0]",1
11,68,"Tiny little place and very popular...highly suggest going early if you're a newbie in town and never had their sammiches before. They get pretty busy after 12.\n\nI couldn't decide what to get, and was told their number 2 popular choice is  not that great and I should try salami or black angus. Tough! So, I ended going with roast beef. I really enjoyed it, not greasy at all, and I actually ate the whole thing. Ha unbelievable, it was that good! \n\nOverall service was great.","[2, 1, 0]",1
11,135,Best sushi in Pittsburgh. Small restaurant so definitely make reservations and try the omakase. Like the tatami mat seating as well.,"[2, 1, 0]",2
11,59,"We are new to the area. We bought a 100 year old home in the Dormont suburb of Pittsburgh and set about to do a serious renovation. The moment we walked into Ceramiche we knew we were in good hands. Tina, Bob, Melissa, Suzy and Nicky all know their stuff and treat us like long lost friends. The selection of tile is the best we have found in this area and the prices are very good. The service is what really makes this place special.","[2, 1, 0]",1
11,54,"This location has such a different feel than the others around Pittsburgh. Perhaps it's the well-lit bar, or maybe it's that there's a new bartender every time I make it over here. In any case, it doesn't quite have the \""feel\"" that North Hills and Robinson have.","[2, 1, 0]",0
11,79,"No, nope, uh uh, no way, please don't call this an Italian restaurant. Overcooked, mushy noodles, watery tomato gravy, and meatballs that are too garlicky and over spiced. Can't give this place anything lower than 1 star. Seriously, Olive Garden is a joke and I rate it higher than this place. \n\nAgain, my advice to any Italian food lover, find a good neighborhood, family owned restaurant and support a family and not a conglomerate.","[2, 1, 0]",2
11,139,"I just got my hair done at Dean of Shadyside Salon with Valerie. My cut was amazing. She listened to what I wanted out of my hair cut and gave me advice on what I should do to achieve the look I wanted as well. \nI was so excited about my cut, I re-booked for cut and color.","[2, 1, 0]",1
11,144,"Platinum Blonde Perfection.  Jay works wonders and he has given me the best platinum blonde 'do ever.  It was gorgeous.  My hair looked like corn silk.  If I had boat-loads of money, I'd fly him out to LA every 6 weeks for a touch up.   Go to see Jay...tell him Laura from LA sent you.","[2, 1, 0]",2
11,107,"Ritters is a Pittsburgh treasure. Old school diner, complete with at-table mini jukeboxes that sometimes work. Great people watching here.  This is the place you come for late night munchies or possibly morning after recovery.  Breakfast food is on point, as is the Greek fare. Cash only like most of the coolest spots in The Burgh!","[2, 1, 0]",2
11,175,"We stayed at a hampton inn in concord one night, then this hampton the next night. This one was so much better, except for the room we were in. 602 made us both sick, it had a mold or something. The front desk was very courteous in moving us when this was mentioned and the 2nd room was very nice. Breakfast was delish. And the hotel is located in a very nice area, right next to southpark mall and right down the road from carowinds :)","[2, 1, 0]",1
11,104,"Pho is good but its not best pho or egg rolls (they don't even serve it with the lettuce and herbs) you can get in Pittsburgh. On the flip side though, their owner is super friendly","[2, 1, 0]",1
11,258,"Decent airport, but it is always a mass of humanity.  Be sure to stay in your seat if you get one, because you will lose it.","[2, 1, 0]",2
11,250,Pretty efficient as far as airports go. Usually an hour preflight is good depending on where you're going. I generally fly us airways and have never encountered a problem with anything. Smooth lines for security and I recommend going through the d/e checkpoint as it almost always seems to be less congested and quicker than it's counterparts!  Happy flying :),"[2, 1, 0]",2
11,128,"This is a fantastic small hair salon. I have been going here for years and they are experts. You always feel valued and always have great service (and a GREAT cut too!).\nThe ambiance is superb- small, quaint, and not full of egos that you would normally find at a salon of this caliber.\n\nI highly recommend!!!","[2, 1, 0]",1
11,26,"Our favorite place to go for chocolate peanut butter soy milkshakes. We've been for breakfast, lunch, and dinner and everything we've gotten has been incredibly delicious. Love this place!","[2, 1, 0]",1
11,47,"The pizza is great. Other food items might disappoint. They do deliver! Service is hit and miss. There is one rude,  smile-less bartender... I have actually seen him through the window and decided to go somewhere else because I was in the mood for good service.","[2, 1, 0]",1
